MajorityproteinIDs,Fastaheaders,Score,id,UniProt ID,genesymbol,description,s200,s201,s202,s203,s204,s400,s401,s402,s503,s504,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR
Q8CFX3,tr|Q8CFX3|Q8CFX3_MOUSE Protocadherin 1 OS=Mus musculus OX=10090 GN=Pcdh1 PE=1 SV=1,102.76,3156,Q8CFX3,Pcdh1,Protocadherin 1,19.57177352,19.44522167,19.70007548,19.627575,19.43609904,19.76308107,19.60152254,19.53745501,19.38854793,19.71375251,-0.044722869,-0.229737969,0.140292231,19.57851038,-0.536066413,-4.960521426,0.603230558,0.999980519,0,0
Q8CG72,sp|Q8CG72|ADPRS_MOUSE ADP-ribosylhydrolase ARH3 OS=Mus musculus OX=10090 GN=Adprs PE=1 SV=1,17.044,3157,Q8CG72,Adprs,ADP-ribosylhydrolase ARH3,15.00945329,15.33327894,15.41936363,15.25338846,15.19350985,15.31071476,15.32220258,15.23831766,14.99650812,15.63926952,-0.059603694,-0.317320809,0.19811342,15.27160068,-0.513520642,-4.967967685,0.618459128,0.999980519,0,0
Q8CG76,sp|Q8CG76|ARK72_MOUSE Aflatoxin B1 aldehyde reductase member 2 OS=Mus musculus OX=10090 GN=Akr7a2 PE=1 SV=3,51.168,3158,Q8CG76,Akr7a2,Aflatoxin B1 aldehyde reductase member 2,18.34462589,18.30667949,18.11212002,18.12319966,18.36009168,18.24664096,18.31521758,18.38738555,18.25327496,18.23925197,-0.039010855,-0.186541976,0.108520266,18.26884878,-0.586405379,-4.942700988,0.570157895,0.999980519,0,0
Q8CGA0,sp|Q8CGA0|PPM1F_MOUSE Protein phosphatase 1F OS=Mus musculus OX=10090 GN=Ppm1f PE=1 SV=1,30.168,3159,Q8CGA0,Ppm1f,Protein phosphatase 1F,17.39308483,17.12879477,17.20742212,17.26135906,17.17827386,17.18662573,17.21334957,17.31296267,17.32436752,17.36839276,-0.047352724,-0.188082843,0.093377395,17.25746329,-0.74619791,-4.876716072,0.472139561,0.999980519,0,0
Q8CGA3,sp|Q8CGA3|LAT4_MOUSE Large neutral amino acids transporter small subunit 4 OS=Mus musculus OX=10090 GN=Slc43a2 PE=1 SV=1,2.5309,3160,Q8CGA3,Slc43a2,Large neutral amino acids transporter small subunit 4,15.1238184,15.08168367,15.26187151,14.77768134,15.05106389,15.16271786,14.98141729,15.12192095,15.00187523,15.20960306,-0.036283117,-0.233304227,0.160737993,15.07736532,-0.408402084,-4.998997193,0.691291554,0.999980519,0,0
Q8CGA4,sp|Q8CGA4|MTURN_MOUSE Maturin OS=Mus musculus OX=10090 GN=Mturn PE=1 SV=1,2.4511,3161,Q8CGA4,Mturn,Maturin,15.07918311,15.17898812,15.268549,15.0207759,15.18000063,15.02029607,15.11511235,14.98405811,15.27671871,15.50054124,-0.033845941,-0.254829331,0.187137449,15.16242232,-0.339726427,-5.015576063,0.740859307,0.999980519,0,0
Q8CGC4,sp|Q8CGC4|LS14B_MOUSE Protein LSM14 homolog B OS=Mus musculus OX=10090 GN=Lsm14b PE=1 SV=3,1.6094,3162,Q8CGC4,Lsm14b,Protein LSM14 homolog B,11.90563379,12.25478154,12.12135625,12.40550711,12.47310447,12.56660344,11.28826493,12.68646782,12.54229785,11.32631589,0.150086643,-0.511045178,0.811218464,12.15703331,0.504471218,-4.970859707,0.624647827,0.999980519,0,0
Q8CGC7,sp|Q8CGC7|SYEP_MOUSE Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus OX=10090 GN=Eprs1 PE=1 SV=4,142.41,3163,Q8CGC7,Eprs1,Bifunctional glutamate/proline--tRNA ligase,19.77575612,19.76522501,19.79349573,19.79292912,19.76706676,19.82314444,19.78982456,19.82056975,19.86842646,19.70985479,-0.023469453,-0.124668503,0.077729596,19.79062927,-0.514307259,-4.967767422,0.617828689,0.999980519,0,0
Q8CGE9,sp|Q8CGE9|RGS12_MOUSE Regulator of G-protein signaling 12 OS=Mus musculus OX=10090 GN=Rgs12 PE=1 SV=2,19.952,3164,Q8CGE9,Rgs12,Regulator of G-protein signaling 12,13.89422885,14.29643497,14.31678087,14.4935612,13.90420237,14.15329637,14.3391776,14.17836425,14.54805866,13.96557604,-0.055852933,-0.372039108,0.260333242,14.20896812,-0.392541446,-5.003025943,0.702735322,0.999980519,0,0
Q8CGF6,sp|Q8CGF6|WDR47_MOUSE WD repeat-containing protein 47 OS=Mus musculus OX=10090 GN=Wdr47 PE=1 SV=2,33.53,3165,Q8CGF6,Wdr47,WD repeat-containing protein 47,19.15203068,19.09163026,19.29921347,19.25175101,19.1501587,19.11828597,19.17092615,19.15858008,19.18876453,19.33293552,-0.004941625,-0.138991162,0.129107911,19.19142764,-0.081752419,-5.051054943,0.936401422,0.999980519,0,0
Q8CGF7,sp|Q8CGF7|TCRG1_MOUSE Transcription elongation regulator 1 OS=Mus musculus OX=10090 GN=Tcerg1 PE=1 SV=2,21.115,3166,Q8CGF7,Tcerg1,Transcription elongation regulator 1,15.89935476,15.75425672,15.86552395,15.93126755,15.82270124,15.89128748,15.90886716,15.87040616,15.84076679,16.63724483,-0.175093642,-0.492319857,0.142132574,15.94216766,-1.226545649,-4.603824158,0.247550524,0.999980519,0,0
Q8CGK3,"sp|Q8CGK3|LONM_MOUSE Lon protease homolog, mitochondrial OS=Mus musculus OX=10090 GN=Lonp1 PE=1 SV=2",86.643,3167,Q8CGK3,Lonp1,"Lon protease homolog, mitochondrial",19.44709297,19.45854279,19.34692519,19.4042095,19.45762619,19.35587125,19.44372094,19.44806313,19.50761396,19.28858429,0.014108616,-0.10782914,0.136046371,19.41582502,0.256591531,-5.03169057,0.802517538,0.999980519,0,0
Q8CGK7,sp|Q8CGK7|GNAL_MOUSE Guanine nucleotide-binding protein G(olf) subunit alpha OS=Mus musculus OX=10090 GN=Gnal PE=1 SV=1,2.7246,3168,Q8CGK7,Gnal,Guanine nucleotide-binding protein G(olf) subunit alpha,10.95401405,10.08097722,10.43090736,10.82386146,9.531717712,10.24514209,10.39603211,10.59526864,10.7864618,10.43152219,-0.126589804,-0.673494651,0.420315044,10.42759046,-0.514362577,-4.967655073,0.617957191,0.999980519,0,0
Q9D2U9;Q8CGP0,sp|Q9D2U9|H2B3A_MOUSE H2B.U histone 2 OS=Mus musculus OX=10090 GN=H2bu2 PE=1 SV=3;sp|Q8CGP0|H2B3B_MOUSE Histone H2B type 3-B OS=Mus musculus OX=10090 GN=H2bc26 PE=1 SV=3,5.5717,3169,Q9D2U9,H2bu2,H2B.U histone 2,18.91773529,18.27308747,18.7620668,18.74185501,18.36942127,18.60762287,18.55131799,18.63946056,18.30308225,18.97730593,-0.002924752,-0.337035507,0.331186003,18.61429554,-0.019452749,-5.053127826,0.984855163,0.999980519,0,0
Q8CGQ8,sp|Q8CGQ8|NCKX4_MOUSE Sodium/potassium/calcium exchanger 4 OS=Mus musculus OX=10090 GN=Slc24a4 PE=1 SV=2,2.2294,3170,Q8CGQ8,Slc24a4,Sodium/potassium/calcium exchanger 4,14.33388004,14.35389642,14.44756623,14.42975299,14.00831929,13.91026558,14.4807495,14.60675855,14.00963874,14.93361917,-0.073523313,-0.488393796,0.34134717,14.35144465,-0.393817438,-5.00270232,0.701822095,0.999980519,0,0
Q8CGU1,sp|Q8CGU1|CACO1_MOUSE Calcium-binding and coiled-coil domain-containing protein 1 OS=Mus musculus OX=10090 GN=Calcoco1 PE=1 SV=2,116.49,3171,Q8CGU1,Calcoco1,Calcium-binding and coiled-coil domain-containing protein 1,16.49304519,16.62265806,16.69382103,16.54729088,16.53984984,16.92505203,16.44524475,16.58313075,16.57346339,16.71339201,-0.068723589,-0.26176835,0.124321173,16.61369479,-0.789485078,-4.85648796,0.447519307,0.999980519,0,0
Q8CGV2,sp|Q8CGV2|TPH2_MOUSE Tryptophan 5-hydroxylase 2 OS=Mus musculus OX=10090 GN=Tph2 PE=1 SV=2,9.4286,3172,Q8CGV2,Tph2,Tryptophan 5-hydroxylase 2,14.82974962,14.94871793,15.05591534,14.86794306,14.70800125,14.90180526,14.65674749,15.09888791,14.60870079,15.22131853,-0.015426557,-0.290399424,0.25954631,14.88977872,-0.124623949,-5.048143176,0.903236282,0.999980519,0,0
Q8CGY8,sp|Q8CGY8|OGT1_MOUSE UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Mus musculus OX=10090 GN=Ogt PE=1 SV=2,130.38,3173,Q8CGY8,Ogt,UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,19.56766497,19.55529984,19.6891629,19.59474114,19.53162887,19.62784012,19.65190924,19.62331356,19.77024221,19.60662298,-0.068286078,-0.184927741,0.048355584,19.62184258,-1.298298595,-4.555151441,0.222339667,0.999980519,0,0
Q8CGZ0,sp|Q8CGZ0|CHERP_MOUSE Calcium homeostasis endoplasmic reticulum protein OS=Mus musculus OX=10090 GN=Cherp PE=1 SV=1,7.4118,3174,Q8CGZ0,Cherp,Calcium homeostasis endoplasmic reticulum protein,14.86055034,14.95352675,14.83357007,14.83322505,14.85332634,14.94154039,14.84013143,14.97669329,14.87638423,14.68984837,0.00192017,-0.135239587,0.139079926,14.86587963,0.031046239,-5.052935428,0.975822612,0.999980519,0,0
Q8CH02,sp|Q8CH02|SUGP1_MOUSE SURP and G-patch domain-containing protein 1 OS=Mus musculus OX=10090 GN=Sugp1 PE=1 SV=1,2.0906,3175,Q8CH02,Sugp1,SURP and G-patch domain-containing protein 1,9.715824764,NA,NA,9.718033962,NA,10.40987139,9.211964674,8.784871518,10.09364446,9.552855675,0.106287819,-0.86430282,1.076878458,9.641009492,0.257486714,-4.887328067,0.804006314,0.999980519,0,0
Q8CH09,sp|Q8CH09|SUGP2_MOUSE SURP and G-patch domain-containing protein 2 OS=Mus musculus OX=10090 GN=Sugp2 PE=1 SV=2,20.264,3176,Q8CH09,Sugp2,SURP and G-patch domain-containing protein 2,14.75938597,14.85605883,14.83062294,14.75478265,14.73422385,14.95437343,15.01386192,14.88873058,14.52267618,15.10255545,-0.109424664,-0.327371607,0.10852228,14.84172718,-1.113608755,-4.676707909,0.290646004,0.999980519,0,0
Q8CH18,sp|Q8CH18|CCAR1_MOUSE Cell division cycle and apoptosis regulator protein 1 OS=Mus musculus OX=10090 GN=Ccar1 PE=1 SV=1,17.98,3177,Q8CH18,Ccar1,Cell division cycle and apoptosis regulator protein 1,14.96860285,14.80306888,14.97938272,14.81249167,14.89127182,15.2442442,14.90966585,14.84196369,14.93044901,14.70123525,-0.034548011,-0.241799862,0.172703839,14.90823759,-0.369675571,-5.008709242,0.719068512,0.999980519,0,0
Q8CH25,sp|Q8CH25|SLTM_MOUSE SAFB-like transcription modulator OS=Mus musculus OX=10090 GN=Sltm PE=1 SV=1,14.849,3178,Q8CH25,Sltm,SAFB-like transcription modulator,13.29468865,12.96106213,13.56421059,13.44136047,13.62608553,13.52154277,13.33292742,13.46905393,13.33726813,13.22444416,0.000434189,-0.26813254,0.269000918,13.37726438,0.003590468,-5.053248227,0.997204167,0.999980519,0,0
Q8CH72,sp|Q8CH72|TRI32_MOUSE E3 ubiquitin-protein ligase TRIM32 OS=Mus musculus OX=10090 GN=Trim32 PE=1 SV=2,53.615,3179,Q8CH72,Trim32,E3 ubiquitin-protein ligase TRIM32,16.9652352,16.86623475,16.70837879,16.91301735,16.91965197,16.9442486,16.72653314,16.86752454,16.84444906,16.79729423,0.038493697,-0.102724501,0.179711894,16.85525676,0.604498283,-4.935940288,0.558517422,0.999980519,0,0
Q8CH77,sp|Q8CH77|NAV1_MOUSE Neuron navigator 1 OS=Mus musculus OX=10090 GN=Nav1 PE=1 SV=2,23.19,3180,Q8CH77,Nav1,Neuron navigator 1,14.98985435,14.91668609,15.08777496,14.92354404,15.00606321,15.18073719,15.18155801,15.07420651,15.01256889,15.05910479,-0.116850549,-0.24159799,0.007896892,15.0432098,-2.077280912,-3.950768237,0.063531545,0.999980519,0,0
Q8CHC4,sp|Q8CHC4|SYNJ1_MOUSE Synaptojanin-1 OS=Mus musculus OX=10090 GN=Synj1 PE=1 SV=3,291.73,3181,Q8CHC4,Synj1,Synaptojanin-1,22.80567636,22.81548941,22.83312064,22.82908317,22.81482447,22.89535168,22.92001268,22.80654956,22.83408467,22.83158104,-0.037877116,-0.134343862,0.058589629,22.83857737,-0.870753838,-4.815958373,0.403612922,0.999980519,0,0
Q8CHE4,sp|Q8CHE4|PHLP1_MOUSE PH domain leucine-rich repeat-containing protein phosphatase 1 OS=Mus musculus OX=10090 GN=Phlpp1 PE=1 SV=2,3.184,3182,Q8CHE4,Phlpp1,PH domain leucine-rich repeat-containing protein phosphatase 1,11.52096027,11.83660478,11.56101684,11.57747585,11.55195893,11.53081249,12.13596117,11.26000239,11.17392596,11.88161595,0.013139744,-0.373293444,0.399572932,11.60303346,0.075560513,-5.051372519,0.941230081,0.999980519,0,0
Q8CHG3,sp|Q8CHG3|GCC2_MOUSE GRIP and coiled-coil domain-containing protein 2 OS=Mus musculus OX=10090 GN=Gcc2 PE=1 SV=3,14.036,3183,Q8CHG3,Gcc2,GRIP and coiled-coil domain-containing protein 2,13.7620486,13.99935117,13.85358679,13.88988646,14.34882916,14.16436623,13.9201387,14.00819103,13.93133029,13.93318923,-0.020702662,-0.255365438,0.213960114,13.98109177,-0.195757345,-5.040674806,0.848602047,0.999980519,0,0
Q8CHG7,sp|Q8CHG7|RPGF2_MOUSE Rap guanine nucleotide exchange factor 2 OS=Mus musculus OX=10090 GN=Rapgef2 PE=1 SV=2,198.09,3184,Q8CHG7,Rapgef2,Rap guanine nucleotide exchange factor 2,19.00403449,19.04980025,19.04338218,19.05129805,19.00561643,19.18583773,19.02260419,19.04665114,18.96602879,19.0754915,-0.028496392,-0.142223014,0.085230229,19.04507448,-0.555678841,-4.953752885,0.590227224,0.999980519,0,0
Q8CHH9,sp|Q8CHH9|SEPT8_MOUSE Septin-8 OS=Mus musculus OX=10090 GN=Septin8 PE=1 SV=4,55.709,3185,Q8CHH9,Septin8,Septin-8,19.52473891,19.47181726,19.55634011,19.57624692,19.49140201,19.56531429,19.55102534,19.46241475,19.55364568,19.79670081,-0.061711129,-0.205754071,0.082331813,19.55496461,-0.950096294,-4.773327132,0.36369951,0.999980519,0,0
Q8CHK3,sp|Q8CHK3|MBOA7_MOUSE Lysophospholipid acyltransferase 7 OS=Mus musculus OX=10090 GN=Mboat7 PE=1 SV=1,55.557,3186,Q8CHK3,Mboat7,Lysophospholipid acyltransferase 7,15.65232037,15.57624204,15.68806647,15.77197343,15.55281331,15.73714063,15.79701886,15.78091214,15.61294537,15.83779851,-0.104879977,-0.242897655,0.033137701,15.70072311,-1.685209828,-4.268201842,0.121786694,0.999980519,0,0
Q8CHP5,sp|Q8CHP5|PYM1_MOUSE Partner of Y14 and mago OS=Mus musculus OX=10090 GN=Pym1 PE=1 SV=2,4.3036,3187,Q8CHP5,Pym1,Partner of Y14 and mago,12.29481276,11.98275325,12.21190099,12.18847145,11.86725769,12.44289687,11.91220214,11.78228692,11.42039324,12.19297354,0.15888869,-0.228371531,0.546148911,12.02959489,0.911743143,-4.79415847,0.382944051,0.999980519,0,0
Q8CHP8,sp|Q8CHP8|PGP_MOUSE Glycerol-3-phosphate phosphatase OS=Mus musculus OX=10090 GN=Pgp PE=1 SV=1,38.976,3188,Q8CHP8,Pgp,Glycerol-3-phosphate phosphatase,18.7798809,18.80928866,18.92871869,18.6145592,18.87916331,18.72993777,18.7854052,18.70923852,18.81789013,18.80057071,0.033713688,-0.108012179,0.175439555,18.78546531,0.527537405,-4.963394818,0.608931383,0.999980519,0,0
Q8CHQ0,sp|Q8CHQ0|FBX4_MOUSE F-box only protein 4 OS=Mus musculus OX=10090 GN=Fbxo4 PE=1 SV=2,2.4768,3189,Q8CHQ0,Fbxo4,F-box only protein 4,9.634213601,9.061643198,9.856678529,9.266128841,9.990158128,9.64990655,9.051832051,9.357463842,9.816569436,9.247623398,0.137085404,-0.309314591,0.583485399,9.493221758,0.682416386,-4.904593723,0.510174047,0.999980519,0,0
Q8CHS8,sp|Q8CHS8|VP37A_MOUSE Vacuolar protein sorting-associated protein 37A OS=Mus musculus OX=10090 GN=Vps37a PE=1 SV=1,13.152,3190,Q8CHS8,Vps37a,Vacuolar protein sorting-associated protein 37A,13.59122393,13.4290295,13.64603009,13.59835655,13.62944893,13.56094836,13.42889034,13.58534193,13.47170426,13.63913833,0.041613157,-0.095278743,0.178505056,13.55801122,0.67413834,-4.908202768,0.514982228,0.999980519,0,0
Q8CHT0,"sp|Q8CHT0|AL4A1_MOUSE Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Aldh4a1 PE=1 SV=3",81.194,3191,Q8CHT0,Aldh4a1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",18.45499028,18.46612862,18.33875576,18.41256605,18.51193453,18.5797903,18.41813692,18.49472008,18.52299424,18.43715021,-0.0536833,-0.171827759,0.06446116,18.4637167,-1.007678421,-4.740596964,0.336562826,0.999980519,0,0
Q8CHT1,sp|Q8CHT1|NGEF_MOUSE Ephexin-1 OS=Mus musculus OX=10090 GN=Ngef PE=1 SV=1,39.477,3192,Q8CHT1,Ngef,Ephexin-1,18.11867904,18.1901321,18.00661523,18.40947187,18.29565515,17.98099814,18.12336838,18.27507762,18.57612397,18.28638934,-0.044280815,-0.296569205,0.208007575,18.22625108,-0.389673841,-5.003776701,0.704734781,0.999980519,0,0
Q8CHU3,sp|Q8CHU3|EPN2_MOUSE Epsin-2 OS=Mus musculus OX=10090 GN=Epn2 PE=1 SV=1,97.603,3193,Q8CHU3,Epn2,Epsin-2,18.41529172,18.51343219,18.54181355,18.36348874,18.44749867,18.58349503,18.36555637,18.49160418,18.47040076,18.41523625,-0.008953546,-0.137804515,0.119897423,18.46078174,-0.154100306,-5.045453447,0.880491116,0.999980519,0,0
Q8CHW4,sp|Q8CHW4|EI2BE_MOUSE Translation initiation factor eIF-2B subunit epsilon OS=Mus musculus OX=10090 GN=Eif2b5 PE=1 SV=1,25.547,3194,Q8CHW4,Eif2b5,Translation initiation factor eIF-2B subunit epsilon,13.88750082,13.9239712,13.80069948,13.97704237,13.44272986,13.7119857,13.75970661,13.59196687,13.67342057,13.70592019,0.11778876,-0.094175147,0.329752666,13.74749437,1.232361296,-4.599922307,0.245047683,0.999980519,0,0
Q8CHX7,sp|Q8CHX7|RFTN2_MOUSE Raftlin-2 OS=Mus musculus OX=10090 GN=Rftn2 PE=1 SV=3,24.851,3195,Q8CHX7,Rftn2,Raftlin-2,17.22474591,17.48862338,17.34103707,17.16875356,17.35853105,17.32124871,17.47839886,17.57935969,17.37545243,17.50522907,-0.135599558,-0.30112265,0.029923534,17.38413797,-1.816752645,-4.163678725,0.098257686,0.999980519,0,0
Q8CHY3,sp|Q8CHY3|DYM_MOUSE Dymeclin OS=Mus musculus OX=10090 GN=Dym PE=1 SV=1,2.9018,3196,Q8CHY3,Dym,Dymeclin,12.30304944,11.99095909,11.89199055,12.09237801,11.77854971,12.23781959,12.06961085,12.16314387,12.32893529,12.09751115,-0.168018789,-0.383568713,0.047531135,12.09539476,-1.728718168,-4.233943819,0.113502373,0.999980519,0,0
Q8CI04,sp|Q8CI04|COG3_MOUSE Conserved oligomeric Golgi complex subunit 3 OS=Mus musculus OX=10090 GN=Cog3 PE=1 SV=3,1.4953,3197,Q8CI04,Cog3,Conserved oligomeric Golgi complex subunit 3,NA,8.901287255,NA,9.585630142,9.633828164,NA,NA,NA,NA,NA,NA,NA,NA,9.373581854,NA,NA,NA,NA,NA,NA
Q8CI32,sp|Q8CI32|BAG5_MOUSE BAG family molecular chaperone regulator 5 OS=Mus musculus OX=10090 GN=Bag5 PE=1 SV=1,20.802,3198,Q8CI32,Bag5,BAG family molecular chaperone regulator 5,16.01412031,16.22834759,16.1996624,16.14296819,16.23398671,16.2032194,15.94415418,16.15045112,16.13192672,16.23455361,0.030956035,-0.122346696,0.184258766,16.14833902,0.4478077,-4.988168685,0.663510118,0.999980519,0,0
Q8CI43,sp|Q8CI43|MYL6B_MOUSE Myosin light chain 6B OS=Mus musculus OX=10090 GN=Myl6b PE=1 SV=1,10.128,3199,Q8CI43,Myl6b,Myosin light chain 6B,14.0941291,14.11462327,14.11167999,14.06754708,14.28229748,14.10113827,13.90631427,14.02716775,14.0681629,14.13914516,0.085669716,-0.052306866,0.223646298,14.09122053,1.376949654,-4.499951043,0.19754902,0.999980519,0,0
Q8CI51,sp|Q8CI51|PDLI5_MOUSE PDZ and LIM domain protein 5 OS=Mus musculus OX=10090 GN=Pdlim5 PE=1 SV=4,43.355,3200,Q8CI51,Pdlim5,PDZ and LIM domain protein 5,15.94685488,15.80236092,15.84234317,15.68499611,15.91997302,15.92208172,15.74689365,15.74520976,15.69588912,15.6325292,0.09078493,-0.065699952,0.247269812,15.79391316,1.286582066,-4.563210975,0.226243854,0.999980519,0,0
Q8CI61,sp|Q8CI61|BAG4_MOUSE BAG family molecular chaperone regulator 4 OS=Mus musculus OX=10090 GN=Bag4 PE=1 SV=2,34.313,3201,Q8CI61,Bag4,BAG family molecular chaperone regulator 4,16.34849773,16.51150053,16.29762594,16.20712137,16.21585199,16.62110363,16.34023792,16.35882332,16.42642196,16.21588015,-0.076373883,-0.265967715,0.113219949,16.35430645,-0.893340007,-4.804122805,0.391952977,0.999980519,0,0
Q8CI71,sp|Q8CI71|VPS50_MOUSE Syndetin OS=Mus musculus OX=10090 GN=Vps50 PE=1 SV=2,47.8,3202,Q8CI71,Vps50,Syndetin,18.31289529,18.28897369,18.31598628,18.39165473,18.3601411,18.3650005,18.28124506,18.30935694,18.32942352,18.36477879,0.003969257,-0.094811824,0.102750337,18.33194559,0.089111045,-5.050641756,0.930692747,0.999980519,0,0
Q8CI75,sp|Q8CI75|DI3L2_MOUSE DIS3-like exonuclease 2 OS=Mus musculus OX=10090 GN=Dis3l2 PE=1 SV=1,14.477,3203,Q8CI75,Dis3l2,DIS3-like exonuclease 2,15.96948524,15.81327811,15.90100071,15.8076493,15.88535464,15.92799638,15.98624957,15.94748358,15.93094187,15.83344684,-0.049870047,-0.165228367,0.065488273,15.90028862,-0.958709377,-4.768524904,0.359542718,0.999980519,0,0
Q8CI78,sp|Q8CI78|RMND1_MOUSE Required for meiotic nuclear division protein 1 homolog OS=Mus musculus OX=10090 GN=Rmnd1 PE=1 SV=1,22.974,3204,Q8CI78,Rmnd1,Required for meiotic nuclear division protein 1 homolog,14.95953125,14.68841075,14.55884378,14.56469398,14.70857871,14.52744873,14.75610633,14.61545652,14.66784548,14.46664365,0.089311554,-0.10414035,0.282763457,14.65135592,1.023836847,-4.731153023,0.329223023,0.999980519,0,0
Q8CI94,"sp|Q8CI94|PYGB_MOUSE Glycogen phosphorylase, brain form OS=Mus musculus OX=10090 GN=Pygb PE=1 SV=3",164.23,3205,Q8CI94,Pygb,"Glycogen phosphorylase, brain form",22.89287934,22.88839797,22.88563199,22.84586921,22.93494989,22.76126428,22.87367002,22.86613764,22.83079696,22.87058918,0.049054067,-0.050673451,0.148781585,22.86501865,1.090827618,-4.690836671,0.300066849,0.999980519,0,0
Q8CI95,sp|Q8CI95|OSB11_MOUSE Oxysterol-binding protein-related protein 11 OS=Mus musculus OX=10090 GN=Osbpl11 PE=1 SV=2,5.3827,3206,Q8CI95,Osbpl11,Oxysterol-binding protein-related protein 11,13.39273123,13.52512234,13.38168392,13.55610018,13.41305079,13.55107048,13.52396539,13.07002438,13.58201592,13.2401875,0.060284957,-0.166685527,0.287255442,13.42359521,0.589163275,-4.941669661,0.568396848,0.999980519,0,0
Q8CIB5,sp|Q8CIB5|FERM2_MOUSE Fermitin family homolog 2 OS=Mus musculus OX=10090 GN=Fermt2 PE=1 SV=1,19.579,3207,Q8CIB5,Fermt2,Fermitin family homolog 2,17.71434278,17.60700526,17.58088548,17.69384246,17.64608448,17.49771686,17.70111585,17.60503409,17.63455916,17.74445833,0.011855235,-0.117497604,0.141208074,17.64250447,0.203249886,-5.039701206,0.842876114,0.999980519,0,0
Q8CIE6,sp|Q8CIE6|COPA_MOUSE Coatomer subunit alpha OS=Mus musculus OX=10090 GN=Copa PE=1 SV=2,88.919,3208,Q8CIE6,Copa,Coatomer subunit alpha,18.79139101,18.78108223,18.81961355,18.76458484,18.8152326,18.64209222,18.73001223,18.7236668,18.79699449,18.75611307,0.064605083,-0.037055763,0.166265928,18.7620783,1.409318283,-4.476706728,0.188042134,0.999980519,0,0
Q8CIG8,sp|Q8CIG8|ANM5_MOUSE Protein arginine N-methyltransferase 5 OS=Mus musculus OX=10090 GN=Prmt5 PE=1 SV=3,35.586,3209,Q8CIG8,Prmt5,Protein arginine N-methyltransferase 5,17.62271673,17.75353721,17.65416195,17.67075111,17.56212019,17.51950682,17.61090121,17.63294372,17.70151217,17.8388178,-0.008078909,-0.156183524,0.140025706,17.65669689,-0.120970714,-5.048443405,0.906028233,0.999980519,0,0
Q8CIH9,sp|Q8CIH9|PUR1_MOUSE Amidophosphoribosyltransferase OS=Mus musculus OX=10090 GN=Ppat PE=1 SV=1,1.8967,3210,Q8CIH9,Ppat,Amidophosphoribosyltransferase,13.54445487,13.79898642,13.87178356,13.13304818,13.73413107,13.62319094,13.21969139,13.38710252,13.34189339,13.37674087,0.226756998,-0.076130455,0.529644451,13.50310232,1.66364947,-4.285871,0.126556375,0.999980519,0,0
Q8CIN4,sp|Q8CIN4|PAK2_MOUSE Serine/threonine-protein kinase PAK 2 OS=Mus musculus OX=10090 GN=Pak2 PE=1 SV=1,117.08,3211,Q8CIN4,Pak2,Serine/threonine-protein kinase PAK 2,19.75368529,19.64558235,19.70987827,19.67207585,19.81112381,19.78216045,19.56212644,19.66913583,19.88627137,19.6535003,0.007830236,-0.14293741,0.158597883,19.714554,0.11517622,-5.048892677,0.910507165,0.999980519,0,0
Q8CIP4,sp|Q8CIP4|MARK4_MOUSE MAP/microtubule affinity-regulating kinase 4 OS=Mus musculus OX=10090 GN=Mark4 PE=1 SV=1,15.508,3212,Q8CIP4,Mark4,MAP/microtubule affinity-regulating kinase 4,16.23186456,16.33038344,16.4232203,16.19514817,16.32431722,16.07972639,16.24515446,16.36698031,16.37404288,16.36423252,0.014959427,-0.145925839,0.175844693,16.29350703,0.20620291,-5.039305708,0.840628177,0.999980519,0,0
